thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
186,0,186,[0.23828125],[0.17708333333333334],[1],[0],[0],[1.6156130000017583],['target'],186,0,186,0,294.9114678000333,,5,294.8908627000055,294.9114678000333,294.9114678000333,0.03349899995373562,295.9216478000162,296.5071199000231,[0.23828125],[0.17708333333333334],[1],[0],[0],[1.6156130000017583],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
187,0,187,[0.2890625],[0.4166666666666667],[1],[0],[0],[1.093797600013204],['target'],187,0,187,0,296.6100650000153,,10,296.5777186000487,296.6100650000153,296.6100650000153,0.07036060001701117,297.6193339000456,297.6721591000096,[0.2890625],[0.4166666666666667],[1],[0],[0],[1.093797600013204],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
188,0,188,[-0.17057291666666666],[0.17578125],[1],[0],[0],[1.137868600024376],['target'],188,0,188,0,297.76020509999944,,10,297.7336012000451,297.76020509999944,297.76020509999944,0.06112969998503104,298.7692030000035,298.8720772000379,[-0.17057291666666666],[0.17578125],[1],[0],[0],[1.137868600024376],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
189,0,189,[-0.3489583333333333],[0.10286458333333333],[1],[0],[0],[1.290791699953843],['target'],189,0,189,0,298.9585107000312,,10,298.93061360000866,298.9585107000312,298.9585107000312,0.05826439999509603,299.9701194000081,300.2220705000218,[-0.3489583333333333],[0.10286458333333333],[1],[0],[0],[1.290791699953843],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
190,0,190,[0.3424479166666667],[-0.4010416666666667],[1],[0],[0],[3.1185901000280865],['target'],190,0,190,0,300.2663570000441,,5,300.25207000004593,300.2663570000441,300.2663570000441,0.029715900018345565,301.2695193000254,303.3710940000019,[0.3424479166666667],[-0.4010416666666667],[1],[0],[0],[3.1185901000280865],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
191,0,191,[0.17708333333333334],[0.2994791666666667],[1],[0],[0],[1.443313500029035],['target'],191,0,191,0,303.42939480004134,,5,303.41288620000705,303.42939480004134,303.42939480004134,0.04158079996705055,304.4360014999984,304.85695710004074,[0.17708333333333334],[0.2994791666666667],[1],[0],[0],[1.443313500029035],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
192,0,192,[-0.1015625],[0.2903645833333333],[1],[0],[0],[1.3655951999826357],['target'],192,0,192,0,304.90764130000025,,5,304.889175600023,304.90764130000025,304.90764130000025,0.031935500039253384,305.9191838000552,306.2554547000327,[-0.1015625],[0.2903645833333333],[1],[0],[0],[1.3655951999826357],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
193,0,193,[0.12890625],[-0.07552083333333333],[1],[0],[0],[1.1190881000366062],['target'],193,0,193,0,306.30184990004636,,5,306.28510160004953,306.30184990004636,306.30184990004636,0.029426599969156086,307.30209650000324,307.4048245000304,[0.12890625],[-0.07552083333333333],[1],[0],[0],[1.1190881000366062],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
194,0,194,[-0.19401041666666666],[-0.009114583333333334],[1],[0],[0],[0.7392544000176713],['target'],194,0,194,0,307.45585570001276,,5,307.4362919999985,307.45585570001276,307.45585570001276,0.03125259996159002,,308.1762431000243,[-0.19401041666666666],[-0.009114583333333334],[1],[0],[0],[0.7392544000176713],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
195,0,195,[-0.2903645833333333],[-0.2604166666666667],[1],[0],[0],[1.0472889000084251],['target'],195,0,195,0,308.2849474000395,,10,308.245776500029,308.2849474000395,308.2849474000395,0.0692527000210248,309.2908496000455,309.2938032000093,[-0.2903645833333333],[-0.2604166666666667],[1],[0],[0],[1.0472889000084251],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
196,0,196,[-0.1484375],[0.053385416666666664],[1],[0],[0],[0.9952639000257477],['target'],196,0,196,0,309.3529423000291,,5,309.3280425000121,309.3529423000291,309.3529423000291,0.03390229999786243,,310.32417750003515,[-0.1484375],[0.053385416666666664],[1],[0],[0],[0.9952639000257477],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
197,0,197,[0.4427083333333333],[0.328125],[1],[0],[0],[3.6749985000351444],['target'],197,0,197,0,310.43424820003565,,10,310.39547940000193,310.43424820003565,310.43424820003565,0.07092000002739951,311.43629340000916,314.07113570004003,[0.4427083333333333],[0.328125],[1],[0],[0],[3.6749985000351444],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
198,0,198,[0.21614583333333334],[-0.16796875],[1],[0],[0],[1.3394112999667414],['target'],198,0,198,0,314.1205541000236,,5,314.10283380001783,314.1205541000236,314.1205541000236,0.031421400024555624,315.1358968000277,315.4431281000143,[0.21614583333333334],[-0.16796875],[1],[0],[0],[1.3394112999667414],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
199,0,199,[-0.22395833333333334],[-0.18359375],[1],[0],[0],[0.9421842999872752],['target'],199,0,199,0,315.500264500035,,5,315.4788184000063,315.500264500035,315.500264500035,0.03541189996758476,,316.4217125000432,[-0.22395833333333334],[-0.18359375],[1],[0],[0],[0.9421842999872752],['target'],683392,001,2024-10-10_16h17.04.585,script,2024.2.1post4,59.89279190889549,2024-10-10 16h17.13.563138 +0530,
