thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
188,0,188,[0.10807291666666667],[0.0078125],[1],[0],[0],[0.9241893999860622],['target'],188,0,188,0,298.4010958999861,,5,298.3846971000312,298.4010958999861,298.4010958999861,0.04110770003171638,,299.30948860000353,[0.10807291666666667],[0.0078125],[1],[0],[0],[0.9241893999860622],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
189,0,189,[0.16015625],[0.125],[1],[0],[0],[1.1621601000078954],['target'],189,0,189,0,299.40500880003674,,10,299.3791932000313,299.40500880003674,299.40500880003674,0.06948850001208484,300.4069172000163,300.54195029998664,[0.16015625],[0.125],[1],[0],[0],[1.1621601000078954],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
190,0,190,[-0.19921875],[0.3033854166666667],[1],[0],[0],[1.2947566999937408],['target'],190,0,190,0,300.5976381000364,,5,300.58133850002196,300.5976381000364,300.5976381000364,0.03910220001125708,301.6067769000074,301.8766858000308,[-0.19921875],[0.3033854166666667],[1],[0],[0],[1.2947566999937408],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
191,0,191,[0.02734375],[-0.4622395833333333],[1],[0],[0],[1.8128284999984317],['target'],191,0,191,0,301.9569288000348,,10,301.93002740002703,301.9569288000348,301.9569288000348,0.053124200028833,302.97319220000645,303.74348619999364,[0.02734375],[-0.4622395833333333],[1],[0],[0],[1.8128284999984317],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
192,0,192,[0.12890625],[-0.059895833333333336],[1],[0],[0],[1.3960008000140078],['target'],192,0,192,0,303.8406898000394,,10,303.8138983999961,303.8406898000394,303.8406898000394,0.07008999999379739,304.8416096000001,305.2106233999948,[0.12890625],[-0.059895833333333336],[1],[0],[0],[1.3960008000140078],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
193,0,193,[-0.20963541666666666],[-0.20182291666666666],[1],[0],[0],[1.0215971000143327],['target'],193,0,193,0,305.2591217000154,,5,305.2419137000106,305.2591217000154,305.2591217000154,0.03096720000030473,306.2607517000288,306.2642043000087,[-0.20963541666666666],[-0.20182291666666666],[1],[0],[0],[1.0215971000143327],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
194,0,194,[-0.38671875],[0.3723958333333333],[1],[0],[0],[1.8970863000140525],['target'],194,0,194,0,306.38977730000624,,10,306.32741550001083,306.38977730000624,306.38977730000624,0.06290329998591915,307.389925400028,308.22511510003824,[-0.38671875],[0.3723958333333333],[1],[0],[0],[1.8970863000140525],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
195,0,195,[0.044270833333333336],[0.2994791666666667],[1],[0],[0],[1.106169500038959],['target'],195,0,195,0,308.2876613000408,,5,308.2702681000228,308.2876613000408,308.2876613000408,0.044860899972263724,309.29026849998627,309.37705469998764,[0.044270833333333336],[0.2994791666666667],[1],[0],[0],[1.106169500038959],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
196,0,196,[0.2526041666666667],[-0.29296875],[1],[0],[0],[1.5544962999993004],['target'],196,0,196,0,309.4651171999867,,10,309.43771979998564,309.4651171999867,309.4651171999867,0.060423599963542074,310.4728289000341,310.99281530000735,[0.2526041666666667],[-0.29296875],[1],[0],[0],[1.5544962999993004],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
197,0,197,[0.036458333333333336],[-0.4127604166666667],[1],[0],[0],[1.0541989000048488],['target'],197,0,197,0,311.0403183000162,,5,311.02168629999505,311.0403183000162,311.0403183000162,0.028595199983101338,312.0402961000218,312.0765351000009,[0.036458333333333336],[-0.4127604166666667],[1],[0],[0],[1.0541989000048488],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
198,0,198,[0.3671875],[-0.022135416666666668],[1],[0],[0],[1.5013255000230856],['target'],198,0,198,0,312.12559910002165,,5,312.1067658000393,312.12559910002165,312.12559910002165,0.030007499968633056,313.1397828999907,313.6086971000186,[0.3671875],[-0.022135416666666668],[1],[0],[0],[1.5013255000230856],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
199,0,199,[-0.19661458333333334],[0.15494791666666666],[1],[0],[0],[1.2267694000038318],['target'],199,0,199,0,313.71072129998356,,10,313.68343680002727,313.71072129998356,313.71072129998356,0.07456910004839301,314.7194768000045,314.9092978000408,[-0.19661458333333334],[0.15494791666666666],[1],[0],[0],[1.2267694000038318],['target'],710056,001,2024-10-10_16h02.11.343,script,2024.2.1post4,59.871921998951926,2024-10-10 16h02.27.941815 +0530,
